5.000050000000000328e-01 1.000010000000000066e+00 6.562123360418512519e+00
5.000050000000000328e-01 3.000030000000000197e+00 6.484704196978945845e+00
5.000050000000000328e-01 5.000049999999999883e+00 6.148056026778048633e+00
5.000050000000000328e-01 7.000070000000000903e+00 5.842271753704508797e+00
5.000050000000000328e-01 9.000090000000000146e+00 5.685782363798992378e+00
5.000050000000000328e-01 1.100011000000000116e+01 5.569292156931967774e+00
5.000050000000000328e-01 1.300013000000000041e+01 5.463286166746239125e+00
5.000050000000000328e-01 1.500015000000000143e+01 5.362566704188024502e+00
5.000050000000000328e-01 1.700017000000000067e+01 5.177791988817257440e+00
5.000050000000000328e-01 1.900018999999999991e+01 5.190038042231987170e+00
5.000050000000000328e-01 2.100021000000000271e+01 5.339422233263584339e+00
5.000050000000000328e-01 2.300023000000000195e+01 5.621530021378974062e+00
5.000050000000000328e-01 2.500025000000000119e+01 6.003480905866576123e+00
5.000050000000000328e-01 2.700027000000000044e+01 6.652806234008887820e+00
5.000050000000000328e-01 2.900029000000000323e+01 7.456367055669296029e+00
5.000050000000000328e-01 3.100031000000000247e+01 8.247069014447660606e+00
5.000050000000000328e-01 3.300033000000000527e+01 9.338109735411167733e+00
5.000050000000000328e-01 3.500035000000000451e+01 1.015403224673929827e+01
5.000050000000000328e-01 3.700037000000000376e+01 1.015403224673929827e+01
5.000050000000000328e-01 3.900039000000000300e+01 1.015403224673929827e+01
5.000050000000000328e-01 4.100041000000000224e+01 1.015403224673929827e+01
1.500015000000000098e+00 1.000010000000000066e+00 6.590942949252431404e+00
1.500015000000000098e+00 3.000030000000000197e+00 6.516910922346042412e+00
1.500015000000000098e+00 5.000049999999999883e+00 6.070944112193866538e+00
1.500015000000000098e+00 7.000070000000000903e+00 5.715016925584960106e+00
1.500015000000000098e+00 9.000090000000000146e+00 5.395294686978346910e+00
1.500015000000000098e+00 1.100011000000000116e+01 5.282684297521956118e+00
1.500015000000000098e+00 1.300013000000000041e+01 5.468142267442702931e+00
1.500015000000000098e+00 1.500015000000000143e+01 5.535561480161201864e+00
1.500015000000000098e+00 1.700017000000000067e+01 5.559370897420087054e+00
1.500015000000000098e+00 1.900018999999999991e+01 5.696061967119282698e+00
1.500015000000000098e+00 2.100021000000000271e+01 5.815560704555022831e+00
1.500015000000000098e+00 2.300023000000000195e+01 6.128907588978828258e+00
1.500015000000000098e+00 2.500025000000000119e+01 6.966778947041198933e+00
1.500015000000000098e+00 2.700027000000000044e+01 7.563910664644659221e+00
1.500015000000000098e+00 2.900029000000000323e+01 1.015403224673929827e+01
1.500015000000000098e+00 3.100031000000000247e+01 1.015403224673929827e+01
1.500015000000000098e+00 3.300033000000000527e+01 1.015403224673929827e+01
1.500015000000000098e+00 3.500035000000000451e+01 1.015403224673929827e+01
1.500015000000000098e+00 3.700037000000000376e+01 1.015403224673929827e+01
1.500015000000000098e+00 3.900039000000000300e+01 1.015403224673929827e+01
1.500015000000000098e+00 4.100041000000000224e+01 1.015403224673929827e+01
2.500024999999999942e+00 1.000010000000000066e+00 6.274082482814772099e+00
2.500024999999999942e+00 3.000030000000000197e+00 6.108142471971165222e+00
2.500024999999999942e+00 5.000049999999999883e+00 5.776841234763640642e+00
2.500024999999999942e+00 7.000070000000000903e+00 5.388486154532310834e+00
2.500024999999999942e+00 9.000090000000000146e+00 5.052718622767876866e+00
2.500024999999999942e+00 1.100011000000000116e+01 4.967846100813728683e+00
2.500024999999999942e+00 1.300013000000000041e+01 5.088385903269653454e+00
2.500024999999999942e+00 1.500015000000000143e+01 5.204086074876633106e+00
2.500024999999999942e+00 1.700017000000000067e+01 5.475821116255755960e+00
2.500024999999999942e+00 1.900018999999999991e+01 6.068091775690834133e+00
2.500024999999999942e+00 2.100021000000000271e+01 6.865589461003546390e+00
2.500024999999999942e+00 2.300023000000000195e+01 7.621290757705196484e+00
2.500024999999999942e+00 2.500025000000000119e+01 8.104833576648328375e+00
2.500024999999999942e+00 2.700027000000000044e+01 1.015403224673929827e+01
2.500024999999999942e+00 2.900029000000000323e+01 1.015403224673929827e+01
2.500024999999999942e+00 3.100031000000000247e+01 1.015403224673929827e+01
2.500024999999999942e+00 3.300033000000000527e+01 1.015403224673929827e+01
2.500024999999999942e+00 3.500035000000000451e+01 1.015403224673929827e+01
2.500024999999999942e+00 3.700037000000000376e+01 1.015403224673929827e+01
2.500024999999999942e+00 3.900039000000000300e+01 1.015403224673929827e+01
2.500024999999999942e+00 4.100041000000000224e+01 1.015403224673929827e+01
3.500035000000000451e+00 1.000010000000000066e+00 5.691639258822700498e+00
3.500035000000000451e+00 3.000030000000000197e+00 5.658901938665985121e+00
3.500035000000000451e+00 5.000049999999999883e+00 5.370779611965931011e+00
3.500035000000000451e+00 7.000070000000000903e+00 5.022105477179027666e+00
3.500035000000000451e+00 9.000090000000000146e+00 4.778242691787058405e+00
3.500035000000000451e+00 1.100011000000000116e+01 4.705117600584643789e+00
3.500035000000000451e+00 1.300013000000000041e+01 4.792462009665862332e+00
3.500035000000000451e+00 1.500015000000000143e+01 4.932421113802796242e+00
3.500035000000000451e+00 1.700017000000000067e+01 5.203925374720145491e+00
3.500035000000000451e+00 1.900018999999999991e+01 5.733780605974280853e+00
3.500035000000000451e+00 2.100021000000000271e+01 6.363543192812061378e+00
3.500035000000000451e+00 2.300023000000000195e+01 6.797058971194745780e+00
3.500035000000000451e+00 2.500025000000000119e+01 9.323313079682426618e+00
3.500035000000000451e+00 2.700027000000000044e+01 1.015403224673929827e+01
3.500035000000000451e+00 2.900029000000000323e+01 8.460024312093560539e+00
3.500035000000000451e+00 3.100031000000000247e+01 8.156484620648891237e+00
3.500035000000000451e+00 3.300033000000000527e+01 1.015403224673929827e+01
3.500035000000000451e+00 3.500035000000000451e+01 1.015403224673929827e+01
3.500035000000000451e+00 3.700037000000000376e+01 1.015403224673929827e+01
3.500035000000000451e+00 3.900039000000000300e+01 1.015403224673929827e+01
3.500035000000000451e+00 4.100041000000000224e+01 1.015403224673929827e+01
4.500045000000000073e+00 1.000010000000000066e+00 5.222110771128662066e+00
4.500045000000000073e+00 3.000030000000000197e+00 5.256562140597653254e+00
