9.301120660149999608e+00 2.521600818843907632e+00
9.771841980449998744e+00 7.891526756842790480e-01
1.024256330074999966e+01 2.219712887968505743e-01
1.071328462104999879e+01 1.242263844079438684e-02
1.118400594134999970e+01 0.000000000000000000e+00
1.165472726164999884e+01 3.093364474711246537e-02
1.212544858194999975e+01 4.994798905409791878e-02
1.259616990225000066e+01 1.141585621150082996e-01
1.306689122254999980e+01 2.323131785425314177e-01
1.353761254284999893e+01 3.462779113935403608e-01
1.400833386314999984e+01 4.349690235177257058e-01
1.447905518345000075e+01 5.438587469582290002e-01
1.494977650374999989e+01 6.366147026192228164e-01
1.542049782404999902e+01 7.496414223870251359e-01
1.589121914434999994e+01 8.591611381946349102e-01
1.636194046465000085e+01 9.819932448970505323e-01
1.683266178495000176e+01 1.153896039887014835e+00
1.730338310524999912e+01 1.311911709451879071e+00
1.777410442555000003e+01 1.500788218438557253e+00
1.824482574585000094e+01 1.704490585630338062e+00
1.871554706615000185e+01 1.926388520725069720e+00
1.918626838645000277e+01 2.179571960486766713e+00
1.965698970675000012e+01 2.508749030430094784e+00
2.012771102705000104e+01 2.753988374857445187e+00
2.059843234735000195e+01 2.974158727127401036e+00
2.106915366764999931e+01 3.242648533450570802e+00
2.153987498795000022e+01 3.449670949524020536e+00
2.201059630825000113e+01 3.619890737835477879e+00
2.248131762855000204e+01 3.842227166830205931e+00
2.295203894885000295e+01 3.991857765100098376e+00
2.342276026915000386e+01 4.253256840254867832e+00
2.389348158945000122e+01 4.476246022337990738e+00
2.436420290975000214e+01 4.593875383759096209e+00
2.483492423004999949e+01 4.766288167882879456e+00
2.530564555035000041e+01 4.870253132203325563e+00
2.577636687065000132e+01 5.169266478174780133e+00
2.624708819095000223e+01 5.427539793754381670e+00
2.671780951125000314e+01 5.642915025754468239e+00
2.718853083155000405e+01 5.796717091253999143e+00
2.765925215185000496e+01 6.296870131544590521e+00
2.812997347215000588e+01 6.858035076723866474e+00
2.860069479244999968e+01 7.014914383162424549e+00
2.907141611275000059e+01 7.200801988147611077e+00
2.954213743305000150e+01 7.539662853801886833e+00
3.001285875335000242e+01 7.716751129567653855e+00
3.048358007365000333e+01 8.577608132057449097e+00
3.095430139395000424e+01 9.249813170635592385e+00
3.142502271425000515e+01 9.348165441653840446e+00
3.189574403455000606e+01 1.066706001710910456e+01
3.236646535484999987e+01 1.213396148053453061e+01
