3.154311542800000145e-01 2.300072403249915354e-01
9.462934628400000436e-01 2.603111253051478968e+01
1.577155771400000184e+00 2.603111253051478968e+01
2.208018079959999991e+00 2.603111253051478968e+01
2.838880388520000242e+00 2.603111253051478968e+01
3.469742697080000049e+00 2.603111253051478968e+01
4.100605005640000300e+00 2.603111253051478968e+01
4.731467314200000551e+00 2.603111253051478968e+01
5.362329622759999914e+00 2.603111253051478968e+01
5.993191931320000165e+00 2.603111253051478968e+01
6.624054239880000416e+00 2.603111253051478968e+01
7.254916548440000668e+00 2.603111253051478968e+01
7.885778857000000031e+00 2.603111253051478968e+01
8.516641165560001170e+00 2.603111253051478968e+01
9.147503474120000533e+00 2.603111253051478968e+01
9.778365782679999896e+00 2.769525938849792368e+00
1.040922809124000104e+01 1.232588623889417700e+00
1.104009039980000040e+01 8.591882364034080233e-01
1.167095270835999976e+01 9.911976459372633386e-01
1.230181501692000090e+01 6.590311364231000724e-01
1.293267732548000026e+01 3.874434539942723799e-01
1.356353963404000140e+01 2.177064224376743518e-01
1.419440194260000077e+01 0.000000000000000000e+00
1.482526425116000013e+01 9.013747308473774034e-02
1.545612655972000127e+01 2.217238640468350841e-01
1.608698886828000241e+01 4.357575564258955314e-01
1.671785117683999999e+01 5.348520991232192934e-01
1.734871348540000113e+01 5.826067591474843876e-01
1.797957579396000227e+01 7.514938840981977286e-01
1.861043810251999986e+01 1.072428482300087360e+00
1.924130041108000100e+01 1.392295855150849082e+00
1.987216271964000214e+01 1.681189368676537121e+00
2.050302502819999972e+01 2.141580868776790769e+00
2.113388733676000086e+01 2.615274096165380424e+00
2.176474964532000200e+01 2.812130323012973943e+00
2.239561195387999959e+01 3.054876664190130153e+00
2.302647426244000073e+01 3.293526643345586979e+00
2.365733657100000187e+01 3.769747326762109108e+00
2.428819887955999945e+01 4.206466909326302073e+00
2.491906118812000059e+01 4.726140923738217481e+00
2.554992349668000173e+01 4.926643263644173487e+00
2.618078580524000287e+01 5.224370654622106258e+00
2.681164811380000046e+01 5.260912897087177242e+00
2.744251042236000160e+01 6.668862906509350097e+00
2.807337273092000274e+01 8.750804559118899206e+00
2.870423503948000032e+01 9.879611883272430006e+00
2.933509734804000146e+01 1.039211790761564025e+01
2.996595965660000260e+01 1.067803008896272665e+01
3.059682196516000019e+01 1.227452217473170393e+01
3.122768427372000133e+01 1.603111253051478968e+01
