275.5   1.257873008560375   75.9614705071674
276.5   1.3969092690156466   83.92947810455496
277.5   1.5443151880685948   92.28754449991843
278.5   1.6993994368835483   100.97986328324856
279.5   1.861279717735387   109.94006734149004
280.5   2.028896286414214   119.09263879229
281.5   2.2010341401413545   128.35481333821699
282.5   2.3763528727423826   137.63887334156146
283.5   2.5534224960728955   146.8546861362469
284.5   2.7307629850345125   155.9123216492198
285.5   2.9068849998719593   164.72457954246715
286.5   3.0803292145237475   173.20927101963184
287.5   3.2497019279222585   181.29113121142422
288.5   3.41370510924798   188.90327941367974
289.5   3.571159647202908   195.98818984234194
290.5   3.721021249804968   202.4981789677255
291.5   3.862389081520074   208.39545161944307
292.5   3.9945077650139926   213.65177412983945
293.5   4.116763768726982   218.24785758994358
294.5   4.228677435724122   222.17253865601677
295.5   4.329891992205933   225.42184119400818
296.5   4.4201608294042805   227.99799185173734
297.5   4.4993342129539915   229.90844895663508
298.5   4.567346376217744   231.1649893187246
299.5   4.624203723529702   231.7828830177598
300.5   4.66997463686724   231.78017351426172
301.5   4.704781156823715   231.17706978298503
302.5   4.728792610535444   229.99544898411057
303.5   4.742221090077379   228.2584622951979
304.5   4.745318549602847   225.9902327599686
305.5   4.738375184875851   223.2156318438949
306.5   4.721718690042001   219.96012072724034
307.5   4.695713946794026   216.2496426311281
308.5   4.660762693856403   212.1105535955911
309.5   4.617302742862354   207.56958066003892
310.5   4.565806353019183   202.6537983841161
311.5   4.506777442645407   197.39061670340018
312.5   4.440747401243788   191.8077753063525
313.5   4.368269364905858   185.93334182658614
314.5   4.289910926897232   179.79571307369463
315.5   4.206245373793103   173.42362024496384
316.5   4.117841658707953   166.84614024219923
317.5   4.025253451849168   160.09271591295376
318.5   3.929007737908694   153.19318779952783
319.5   3.829593561887749   146.17783873907157
320.5   3.72745165302651   139.07745011561622
321.5   3.6229657684471697   131.92336451346145
322.5   3.5164566815260194   124.74754418580004
323.5   3.408179759245972   117.58260816564862
324.5   3.2983270028506357   110.46182414395814
325.5   3.1870342193060117   103.41902542920374
326.5   3.074393622173996   96.48842047144535
327.5   2.9604716122443278   89.70426452270243
328.5   2.8453307906547076   83.10037203653697
329.5   2.729054485579172   76.70946522917582
330.5   2.611771364901059   70.56237809310372
331.5   2.4936772331858656   64.6871628922545
332.5   2.3750510429976868   59.10817243755336
333.5   2.2562626043527065   53.845209794661365
