1.498890985732682424e+01 0.000000000000000000e+00
4.496672957198047271e+01 2.917063348096453623e+01
7.494454928663412829e+01 2.917063348096453623e+01
1.049223690012877626e+02 2.917063348096453623e+01
1.349001887159414252e+02 2.917063348096453623e+01
1.648780084305950595e+02 2.917063348096453623e+01
1.948558281452487222e+02 2.917063348096453623e+01
2.248336478599023565e+02 2.917063348096453623e+01
2.548114675745560191e+02 2.917063348096453623e+01
2.847892872892096534e+02 2.917063348096453623e+01
3.147671070038633161e+02 2.917063348096453623e+01
3.447449267185169788e+02 2.917063348096453623e+01
3.747227464331705846e+02 2.917063348096453623e+01
4.047005661478242473e+02 2.917063348096453623e+01
4.346783858624779100e+02 2.917063348096453623e+01
4.646562055771315727e+02 2.917063348096453623e+01
4.946340252917851785e+02 2.917063348096453623e+01
5.246118450064388981e+02 2.917063348096453623e+01
5.545896647210925039e+02 2.917063348096453623e+01
5.845674844357461097e+02 2.917063348096453623e+01
6.145453041503998293e+02 2.917063348096453623e+01
6.445231238650534351e+02 2.917063348096453623e+01
6.745009435797070410e+02 2.917063348096453623e+01
7.044787632943607605e+02 2.917063348096453623e+01
7.344565830090143663e+02 2.917063348096453623e+01
7.644344027236680859e+02 2.917063348096453623e+01
7.944122224383216917e+02 2.917063348096453623e+01
8.243900421529752975e+02 2.917063348096453623e+01
8.543678618676290171e+02 2.917063348096453623e+01
8.843456815822826229e+02 2.917063348096453623e+01
9.143235012969362288e+02 2.917063348096453623e+01
9.443013210115899483e+02 2.917063348096453623e+01
9.742791407262435541e+02 2.917063348096453623e+01
1.004256960440897274e+03 2.917063348096453623e+01
1.034234780155550879e+03 2.917063348096453623e+01
1.064212599870204485e+03 2.917063348096453623e+01
1.094190419584858091e+03 2.917063348096453623e+01
1.124168239299511924e+03 2.917063348096453623e+01
1.154146059014165530e+03 2.917063348096453623e+01
1.184123878728819136e+03 2.917063348096453623e+01
1.214101698443472742e+03 2.917063348096453623e+01
1.244079518158126348e+03 2.917063348096453623e+01
1.274057337872779954e+03 2.917063348096453623e+01
1.304035157587433787e+03 2.917063348096453623e+01
1.334012977302087393e+03 2.917063348096453623e+01
1.363990797016740999e+03 2.917063348096453623e+01
1.393968616731394604e+03 2.917063348096453623e+01
1.423946436446048210e+03 2.917063348096453623e+01
1.453924256160702043e+03 2.917063348096453623e+01
1.483902075875355649e+03 2.917063348096453623e+01
1.513879895590009255e+03 2.917063348096453623e+01
1.543857715304662861e+03 2.917063348096453623e+01
1.573835535019316467e+03 2.917063348096453623e+01
1.603813354733970300e+03 2.917063348096453623e+01
1.633791174448623906e+03 2.917063348096453623e+01
1.663768994163277512e+03 2.917063348096453623e+01
1.693746813877931118e+03 2.917063348096453623e+01
1.723724633592584723e+03 2.917063348096453623e+01
1.753702453307238329e+03 2.917063348096453623e+01
1.783680273021892162e+03 2.917063348096453623e+01
1.813658092736545768e+03 2.917063348096453623e+01
1.843635912451199374e+03 2.917063348096453623e+01
1.873613732165852980e+03 2.917063348096453623e+01
1.903591551880506586e+03 2.917063348096453623e+01
1.933569371595160419e+03 2.917063348096453623e+01
1.963547191309814025e+03 2.917063348096453623e+01
1.993525011024467631e+03 2.917063348096453623e+01
2.023502830739121237e+03 2.917063348096453623e+01
2.053480650453775070e+03 2.917063348096453623e+01
2.083458470168428448e+03 2.917063348096453623e+01
2.113436289883082281e+03 2.917063348096453623e+01
2.143414109597735660e+03 2.917063348096453623e+01
2.173391929312389493e+03 2.917063348096453623e+01
2.203369749027043326e+03 2.917063348096453623e+01
2.233347568741696705e+03 2.917063348096453623e+01
2.263325388456350538e+03 2.917063348096453623e+01
2.293303208171003917e+03 2.917063348096453623e+01
2.323281027885657750e+03 2.917063348096453623e+01
2.353258847600311583e+03 2.917063348096453623e+01
2.383236667314964961e+03 2.917063348096453623e+01
2.413214487029618795e+03 2.917063348096453623e+01
2.443192306744272173e+03 2.917063348096453623e+01
2.473170126458926006e+03 2.917063348096453623e+01
2.503147946173579840e+03 2.917063348096453623e+01
2.533125765888233218e+03 7.643988448320977014e+00
2.563103585602887051e+03 7.435784458561904842e+00
2.593081405317540430e+03 6.976995433852447803e+00
2.623059225032194263e+03 6.556832307481947453e+00
2.653037044746848096e+03 5.768242921544004531e+00
2.683014864461501475e+03 5.483849517194642864e+00
2.712992684176155308e+03 4.985556898747139698e+00
2.742970503890808686e+03 4.657974089413698948e+00
2.772948323605462519e+03 4.325291540958537517e+00
2.802926143320116353e+03 4.104651660668137581e+00
2.832903963034769731e+03 3.876317879560298607e+00
2.862881782749423564e+03 3.656181447290716591e+00
2.892859602464076943e+03 3.493557061207550163e+00
2.922837422178730776e+03 3.402967202342385367e+00
2.952815241893384155e+03 3.343948119125503382e+00
2.982793061608037988e+03 3.289226239211003655e+00
3.012770881322691821e+03 3.220216060044307493e+00
3.042748701037345199e+03 3.212738709216609312e+00
3.072726520751999033e+03 3.247600605380824401e+00
3.102704340466652411e+03 3.229807232058452993e+00
3.132682160181306244e+03 3.285373920618232191e+00
3.162659979895960078e+03 3.292904579828633604e+00
3.192637799610613456e+03 3.316307513024453257e+00
3.222615619325267289e+03 3.336964055528791384e+00
3.252593439039920668e+03 3.385387354811129068e+00
3.282571258754574501e+03 3.377281498569582041e+00
3.312549078469228334e+03 3.441932878364133863e+00
3.342526898183881713e+03 3.432993356237653337e+00
3.372504717898535546e+03 3.487201692036023815e+00
3.402482537613188924e+03 3.499406805314002611e+00
3.432460357327842758e+03 3.518005392279599519e+00
3.462438177042496591e+03 3.513032685827411683e+00
3.492415996757149969e+03 3.534998872502522538e+00
3.522393816471803802e+03 3.612645439309915218e+00
3.552371636186457181e+03 3.645483163680175664e+00
3.582349455901111014e+03 3.721283272432117428e+00
3.612327275615764847e+03 3.739914054187181591e+00
3.642305095330418226e+03 3.816191258123033059e+00
3.672282915045072059e+03 3.903848351795257798e+00
3.702260734759725437e+03 3.985301287234212175e+00
3.732238554474379271e+03 4.053566876892031878e+00
3.762216374189033104e+03 4.168625033408003944e+00
3.792194193903686482e+03 4.284387707037149440e+00
3.822172013618340316e+03 4.430102731768151614e+00
3.852149833332993694e+03 4.521051287332261914e+00
3.882127653047647527e+03 4.659136251524250483e+00
3.912105472762300906e+03 4.844182112325340128e+00
3.942083292476954739e+03 4.972304916237994199e+00
3.972061112191608572e+03 5.089466618556826916e+00
4.002038931906261951e+03 5.284949423935927371e+00
4.032016751620915784e+03 5.407790874983728457e+00
4.061994571335569162e+03 5.502800468422149649e+00
4.091972391050222996e+03 5.716629278968234473e+00
4.121950210764876829e+03 5.821705443415224224e+00
4.151928030479530207e+03 6.045565887403214766e+00
4.181905850194183586e+03 6.137794992139439465e+00
4.211883669908837874e+03 6.332391762136669655e+00
4.241861489623491252e+03 6.455862332322037211e+00
4.271839309338144631e+03 6.553980222617928675e+00
4.301817129052798919e+03 6.738592387029139097e+00
4.331794948767452297e+03 6.865380197294724596e+00
4.361772768482105676e+03 6.994207864491785998e+00
4.391750588196759054e+03 7.098277158136373721e+00
4.421728407911413342e+03 7.202543209343395425e+00
4.451706227626066720e+03 7.341988005177745080e+00
4.481684047340720099e+03 7.477250868901518466e+00
4.511661867055374387e+03 7.538309556237677178e+00
4.541639686770027765e+03 7.655040079465696756e+00
4.571617506484681144e+03 7.680359487484691883e+00
4.601595326199335432e+03 7.804255784773029170e+00
4.631573145913988810e+03 7.881078591287143276e+00
4.661550965628642189e+03 7.810540399449970472e+00
4.691528785343295567e+03 8.082229680597942334e+00
4.721506605057949855e+03 8.255458811138343123e+00
4.751484424772603234e+03 8.253936526674333862e+00
4.781462244487256612e+03 8.352937953251915459e+00
4.811440064201910900e+03 8.438683382190019344e+00
4.841417883916564278e+03 8.644237204238930161e+00
4.871395703631217657e+03 8.480778832330654993e+00
